﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02GA030,1,1965/11/01,0.074,
02GA030,1,1965/11/02,0.068,
02GA030,1,1965/11/03,0.062,
02GA030,1,1965/11/04,0.059,
02GA030,1,1965/11/05,0.057,
02GA030,1,1965/11/06,0.059,
02GA030,1,1965/11/07,0.068,
02GA030,1,1965/11/08,0.193,
02GA030,1,1965/11/09,0.227,
02GA030,1,1965/11/10,0.127,
02GA030,1,1965/11/11,0.105,
02GA030,1,1965/11/12,0.091,
02GA030,1,1965/11/13,0.105,
02GA030,1,1965/11/14,0.085,
02GA030,1,1965/11/15,0.079,
02GA030,1,1965/11/16,0.612,
02GA030,1,1965/11/17,0.456,
02GA030,1,1965/11/18,0.201,
02GA030,1,1965/11/19,0.147,
02GA030,1,1965/11/20,0.142,
02GA030,1,1965/11/21,0.136,
02GA030,1,1965/11/22,0.116,
02GA030,1,1965/11/23,0.116,
02GA030,1,1965/11/24,0.116,
02GA030,1,1965/11/25,0.110,
02GA030,1,1965/11/26,0.122,
02GA030,1,1965/11/27,0.595,
02GA030,1,1965/11/28,0.246,
02GA030,1,1965/11/29,0.156,
02GA030,1,1965/11/30,0.127,
02GA030,1,1965/12/01,0.116,
02GA030,1,1965/12/02,0.116,
02GA030,1,1965/12/03,0.156,
02GA030,1,1965/12/04,0.280,
02GA030,1,1965/12/05,0.173,
02GA030,1,1965/12/06,0.147,
02GA030,1,1965/12/07,0.096,
02GA030,1,1965/12/08,0.079,
02GA030,1,1965/12/09,0.085,
02GA030,1,1965/12/10,0.096,
02GA030,1,1965/12/11,0.116,
02GA030,1,1965/12/12,0.201,
02GA030,1,1965/12/13,1.10,
02GA030,1,1965/12/14,0.521,
02GA030,1,1965/12/15,0.306,
02GA030,1,1965/12/16,0.201,
02GA030,1,1965/12/17,0.156,
02GA030,1,1965/12/18,0.136,
02GA030,1,1965/12/19,0.116,
02GA030,1,1965/12/20,0.091,
02GA030,1,1965/12/21,0.076,
02GA030,1,1965/12/22,0.068,
02GA030,1,1965/12/23,0.076,
02GA030,1,1965/12/24,0.201,
02GA030,1,1965/12/25,2.89,
02GA030,1,1965/12/26,0.425,
02GA030,1,1965/12/27,0.246,
02GA030,1,1965/12/28,0.181,
02GA030,1,1965/12/29,0.147,
02GA030,1,1965/12/30,0.218,
02GA030,1,1965/12/31,0.648,
02GA030,1,1966/01/01,0.456,
02GA030,1,1966/01/02,0.235,
02GA030,1,1966/01/03,0.235,
02GA030,1,1966/01/04,0.147,
02GA030,1,1966/01/05,0.122,
02GA030,1,1966/01/06,0.110,B
02GA030,1,1966/01/07,0.096,B
02GA030,1,1966/01/08,0.082,B
02GA030,1,1966/01/09,0.071,B
02GA030,1,1966/01/10,0.062,B
02GA030,1,1966/01/11,0.054,B
02GA030,1,1966/01/12,0.051,B
02GA030,1,1966/01/13,0.048,B
02GA030,1,1966/01/14,0.048,B
02GA030,1,1966/01/15,0.045,B
02GA030,1,1966/01/16,0.045,B
02GA030,1,1966/01/17,0.042,B
02GA030,1,1966/01/18,0.042,B
02GA030,1,1966/01/19,0.042,B
02GA030,1,1966/01/20,0.042,B
02GA030,1,1966/01/21,0.042,B
02GA030,1,1966/01/22,0.042,B
02GA030,1,1966/01/23,0.042,B
02GA030,1,1966/01/24,0.042,B
02GA030,1,1966/01/25,0.042,B
02GA030,1,1966/01/26,0.059,B
02GA030,1,1966/01/27,0.113,B
02GA030,1,1966/01/28,0.280,B
02GA030,1,1966/01/29,0.099,B
02GA030,1,1966/01/30,0.074,B
02GA030,1,1966/01/31,0.065,B
02GA030,1,1966/02/01,0.057,B
02GA030,1,1966/02/02,0.051,B
02GA030,1,1966/02/03,0.048,B
02GA030,1,1966/02/04,0.045,B
02GA030,1,1966/02/05,0.042,B
02GA030,1,1966/02/06,0.040,B
02GA030,1,1966/02/07,0.037,B
02GA030,1,1966/02/08,0.037,B
02GA030,1,1966/02/09,0.037,B
02GA030,1,1966/02/10,0.425,B
02GA030,1,1966/02/11,1.02,B
02GA030,1,1966/02/12,0.796,B
02GA030,1,1966/02/13,0.425,B
02GA030,1,1966/02/14,0.198,B
02GA030,1,1966/02/15,0.170,B
02GA030,1,1966/02/16,0.147,B
02GA030,1,1966/02/17,0.119,B
02GA030,1,1966/02/18,0.099,B
02GA030,1,1966/02/19,0.091,B
02GA030,1,1966/02/20,0.082,B
02GA030,1,1966/02/21,0.079,B
02GA030,1,1966/02/22,0.082,B
02GA030,1,1966/02/23,0.082,B
02GA030,1,1966/02/24,0.085,B
02GA030,1,1966/02/25,0.091,B
02GA030,1,1966/02/26,0.096,B
02GA030,1,1966/02/27,0.113,B
02GA030,1,1966/02/28,0.125,B
02GA030,1,1966/03/01,0.668,B
02GA030,1,1966/03/02,0.201,B
02GA030,1,1966/03/03,0.269,B
02GA030,1,1966/03/04,0.685,B
02GA030,1,1966/03/05,0.510,B
02GA030,1,1966/03/06,0.396,B
02GA030,1,1966/03/07,0.297,B
02GA030,1,1966/03/08,0.249,B
02GA030,1,1966/03/09,0.198,B
02GA030,1,1966/03/10,0.227,B
02GA030,1,1966/03/11,0.294,
02GA030,1,1966/03/12,0.269,
02GA030,1,1966/03/13,0.906,
02GA030,1,1966/03/14,0.648,
02GA030,1,1966/03/15,0.411,
02GA030,1,1966/03/16,0.235,
02GA030,1,1966/03/17,0.210,
02GA030,1,1966/03/18,0.294,
02GA030,1,1966/03/19,0.425,
02GA030,1,1966/03/20,0.280,
02GA030,1,1966/03/21,0.193,
02GA030,1,1966/03/22,0.521,
02GA030,1,1966/03/23,0.521,
02GA030,1,1966/03/24,0.411,
02GA030,1,1966/03/25,0.269,
02GA030,1,1966/03/26,0.218,
02GA030,1,1966/03/27,0.173,
02GA030,1,1966/03/28,0.156,
02GA030,1,1966/03/29,0.127,
02GA030,1,1966/03/30,0.136,
02GA030,1,1966/03/31,0.136,
02GA030,1,1966/04/01,0.147,
02GA030,1,1966/04/02,0.210,
02GA030,1,1966/04/03,0.235,
02GA030,1,1966/04/04,0.181,
02GA030,1,1966/04/05,0.147,
02GA030,1,1966/04/06,0.147,
02GA030,1,1966/04/07,0.173,
02GA030,1,1966/04/08,0.156,
02GA030,1,1966/04/09,0.136,
02GA030,1,1966/04/10,0.136,
02GA030,1,1966/04/11,0.142,
02GA030,1,1966/04/12,0.127,
02GA030,1,1966/04/13,0.127,
02GA030,1,1966/04/14,0.105,
02GA030,1,1966/04/15,0.096,
02GA030,1,1966/04/16,0.110,
02GA030,1,1966/04/17,0.079,
02GA030,1,1966/04/18,0.076,
02GA030,1,1966/04/19,0.096,
02GA030,1,1966/04/20,0.181,
02GA030,1,1966/04/21,0.164,
02GA030,1,1966/04/22,0.142,
02GA030,1,1966/04/23,0.122,
02GA030,1,1966/04/24,0.164,
02GA030,1,1966/04/25,0.122,
02GA030,1,1966/04/26,0.096,
02GA030,1,1966/04/27,0.085,
02GA030,1,1966/04/28,0.136,
02GA030,1,1966/04/29,0.147,
02GA030,1,1966/04/30,0.136,
02GA030,1,1966/05/01,0.127,
02GA030,1,1966/05/02,0.096,
02GA030,1,1966/05/03,0.091,
02GA030,1,1966/05/04,0.079,
02GA030,1,1966/05/05,0.085,
02GA030,1,1966/05/06,0.076,
02GA030,1,1966/05/07,0.062,
02GA030,1,1966/05/08,0.068,
02GA030,1,1966/05/09,0.068,
02GA030,1,1966/05/10,0.068,
02GA030,1,1966/05/11,0.076,
02GA030,1,1966/05/12,0.127,
02GA030,1,1966/05/13,0.201,
02GA030,1,1966/05/14,0.127,
02GA030,1,1966/05/15,0.105,
02GA030,1,1966/05/16,0.110,
02GA030,1,1966/05/17,0.122,
02GA030,1,1966/05/18,0.096,
02GA030,1,1966/05/19,0.306,
02GA030,1,1966/05/20,0.193,
02GA030,1,1966/05/21,0.122,
02GA030,1,1966/05/22,0.076,
02GA030,1,1966/05/23,0.062,
02GA030,1,1966/05/24,0.057,
02GA030,1,1966/05/25,0.042,
02GA030,1,1966/05/26,0.020,
02GA030,1,1966/05/27,0.037,
02GA030,1,1966/05/28,0.042,
02GA030,1,1966/05/29,0.042,
02GA030,1,1966/05/30,0.051,
02GA030,1,1966/05/31,0.034,
02GA030,1,1966/06/01,0.045,
02GA030,1,1966/06/02,0.042,
02GA030,1,1966/06/03,0.042,
02GA030,1,1966/06/04,0.042,
02GA030,1,1966/06/05,0.051,
02GA030,1,1966/06/06,0.051,
02GA030,1,1966/06/07,0.042,
02GA030,1,1966/06/08,0.040,
02GA030,1,1966/06/09,0.076,
02GA030,1,1966/06/10,0.181,
02GA030,1,1966/06/11,0.079,
02GA030,1,1966/06/12,0.068,
02GA030,1,1966/06/13,0.057,
02GA030,1,1966/06/14,0.142,
02GA030,1,1966/06/15,0.136,
02GA030,1,1966/06/16,0.096,
02GA030,1,1966/06/17,0.062,
02GA030,1,1966/06/18,0.051,
02GA030,1,1966/06/19,0.037,
02GA030,1,1966/06/20,0.037,
02GA030,1,1966/06/21,0.042,
02GA030,1,1966/06/22,0.025,
02GA030,1,1966/06/23,0.014,
02GA030,1,1966/06/24,0.008,
02GA030,1,1966/06/25,0.011,
02GA030,1,1966/06/26,0.011,
02GA030,1,1966/06/27,0.014,
02GA030,1,1966/06/28,0.028,
02GA030,1,1966/06/29,0.017,
02GA030,1,1966/06/30,0.020,
02GA030,1,1966/07/01,0.017,
02GA030,1,1966/07/02,0.017,
02GA030,1,1966/07/03,0.014,
02GA030,1,1966/07/04,0.014,
02GA030,1,1966/07/05,0.011,
02GA030,1,1966/07/06,0.011,
02GA030,1,1966/07/07,0.006,
02GA030,1,1966/07/08,0.008,
02GA030,1,1966/07/09,0.006,
02GA030,1,1966/07/10,0.006,
02GA030,1,1966/07/11,0.006,
02GA030,1,1966/07/12,0.003,
02GA030,1,1966/07/13,0.003,
02GA030,1,1966/07/14,0.006,
02GA030,1,1966/07/15,0.003,
02GA030,1,1966/07/16,0.003,
02GA030,1,1966/07/17,0.006,
02GA030,1,1966/07/18,0.003,
02GA030,1,1966/07/19,0.003,
02GA030,1,1966/07/20,0.003,
02GA030,1,1966/07/21,0.003,
02GA030,1,1966/07/22,0.003,
02GA030,1,1966/07/23,0.003,
02GA030,1,1966/07/24,0.003,
02GA030,1,1966/07/25,0.003,
02GA030,1,1966/07/26,0.003,
02GA030,1,1966/07/27,0.006,
02GA030,1,1966/07/28,0.006,
02GA030,1,1966/07/29,0.008,
02GA030,1,1966/07/30,0.003,
02GA030,1,1966/07/31,0.006,
02GA030,1,1966/08/01,0.003,
02GA030,1,1966/08/02,0.011,
02GA030,1,1966/08/03,0.014,
02GA030,1,1966/08/04,0.017,
02GA030,1,1966/08/05,0.008,
02GA030,1,1966/08/06,0.011,
02GA030,1,1966/08/07,0.008,
02GA030,1,1966/08/08,0.008,
02GA030,1,1966/08/09,0.008,
02GA030,1,1966/08/10,0.011,
02GA030,1,1966/08/11,0.014,
02GA030,1,1966/08/12,0.028,
02GA030,1,1966/08/13,0.028,
02GA030,1,1966/08/14,0.020,
02GA030,1,1966/08/15,0.017,
02GA030,1,1966/08/16,0.028,
02GA030,1,1966/08/17,0.017,
02GA030,1,1966/08/18,0.008,
02GA030,1,1966/08/19,0.011,
02GA030,1,1966/08/20,0.011,
02GA030,1,1966/08/21,0.011,
02GA030,1,1966/08/22,0.017,
02GA030,1,1966/08/23,0.068,
02GA030,1,1966/08/24,0.034,
02GA030,1,1966/08/25,0.025,
02GA030,1,1966/08/26,0.017,
02GA030,1,1966/08/27,0.017,
02GA030,1,1966/08/28,0.014,
02GA030,1,1966/08/29,0.011,
02GA030,1,1966/08/30,0.011,
02GA030,1,1966/08/31,0.011,
02GA030,1,1966/09/01,0.008,
02GA030,1,1966/09/02,0.011,
02GA030,1,1966/09/03,0.011,
02GA030,1,1966/09/04,0.017,
02GA030,1,1966/09/05,0.017,
02GA030,1,1966/09/06,0.017,
02GA030,1,1966/09/07,0.014,
02GA030,1,1966/09/08,0.011,
02GA030,1,1966/09/09,0.008,
02GA030,1,1966/09/10,0.008,
02GA030,1,1966/09/11,0.008,
02GA030,1,1966/09/12,0.006,
02GA030,1,1966/09/13,0.008,
02GA030,1,1966/09/14,0.003,
02GA030,1,1966/09/15,0.006,
02GA030,1,1966/09/16,0.008,
02GA030,1,1966/09/17,0.008,
02GA030,1,1966/09/18,0.008,
02GA030,1,1966/09/19,0.008,
02GA030,1,1966/09/20,0.011,
02GA030,1,1966/09/21,0.040,
02GA030,1,1966/09/22,0.076,
02GA030,1,1966/09/23,0.076,
02GA030,1,1966/09/24,0.042,
02GA030,1,1966/09/25,0.040,
02GA030,1,1966/09/26,0.017,
02GA030,1,1966/09/27,0.014,
02GA030,1,1966/09/28,0.014,
02GA030,1,1966/09/29,0.028,
02GA030,1,1966/09/30,0.062,
02GA030,1,1966/10/01,0.040,
02GA030,1,1966/10/02,0.040,
02GA030,1,1966/10/03,0.028,
02GA030,1,1966/10/04,0.017,
02GA030,1,1966/10/05,0.023,
02GA030,1,1966/10/06,0.020,
02GA030,1,1966/10/07,0.031,
02GA030,1,1966/10/08,0.023,
02GA030,1,1966/10/09,0.020,
02GA030,1,1966/10/10,0.020,
02GA030,1,1966/10/11,0.020,
02GA030,1,1966/10/12,0.020,
02GA030,1,1966/10/13,0.031,
02GA030,1,1966/10/14,0.031,
02GA030,1,1966/10/15,0.034,
02GA030,1,1966/10/16,0.065,
02GA030,1,1966/10/17,0.048,
02GA030,1,1966/10/18,0.034,
02GA030,1,1966/10/19,0.034,
02GA030,1,1966/10/20,0.034,
02GA030,1,1966/10/21,0.020,
02GA030,1,1966/10/22,0.020,
02GA030,1,1966/10/23,0.028,
02GA030,1,1966/10/24,0.025,
02GA030,1,1966/10/25,0.025,
02GA030,1,1966/10/26,0.025,
02GA030,1,1966/10/27,0.028,
02GA030,1,1966/10/28,0.023,
02GA030,1,1966/10/29,0.017,
02GA030,1,1966/10/30,0.025,
02GA030,1,1966/10/31,0.028,
02GA030,1,1966/11/01,0.025,
02GA030,1,1966/11/02,0.028,
02GA030,1,1966/11/03,0.255,
02GA030,1,1966/11/04,0.093,
02GA030,1,1966/11/05,0.054,
02GA030,1,1966/11/06,0.048,
02GA030,1,1966/11/07,0.054,
02GA030,1,1966/11/08,0.099,
02GA030,1,1966/11/09,0.388,
02GA030,1,1966/11/10,1.33,
02GA030,1,1966/11/11,0.595,
02GA030,1,1966/11/12,0.266,
02GA030,1,1966/11/13,0.178,
02GA030,1,1966/11/14,0.136,
02GA030,1,1966/11/15,0.105,
02GA030,1,1966/11/16,0.093,
02GA030,1,1966/11/17,0.065,
02GA030,1,1966/11/18,0.071,
02GA030,1,1966/11/19,0.065,
02GA030,1,1966/11/20,0.057,
02GA030,1,1966/11/21,0.051,
02GA030,1,1966/11/22,0.051,
02GA030,1,1966/11/23,0.048,
02GA030,1,1966/11/24,0.059,
02GA030,1,1966/11/25,0.413,
02GA030,1,1966/11/26,0.286,
02GA030,1,1966/11/27,0.170,
02GA030,1,1966/11/28,0.161,
02GA030,1,1966/11/29,0.244,
02GA030,1,1966/11/30,0.187,
02GA030,1,1966/12/01,0.127,
02GA030,1,1966/12/02,0.085,B
02GA030,1,1966/12/03,0.068,B
02GA030,1,1966/12/04,0.059,B
02GA030,1,1966/12/05,0.068,B
02GA030,1,1966/12/06,0.453,B
02GA030,1,1966/12/07,2.89,
02GA030,1,1966/12/08,1.39,
02GA030,1,1966/12/09,0.702,
02GA030,1,1966/12/10,1.10,
02GA030,1,1966/12/11,0.674,
02GA030,1,1966/12/12,0.388,
02GA030,1,1966/12/13,0.266,
02GA030,1,1966/12/14,0.195,
02GA030,1,1966/12/15,0.170,
02GA030,1,1966/12/16,0.153,
02GA030,1,1966/12/17,0.144,
02GA030,1,1966/12/18,0.127,B
02GA030,1,1966/12/19,0.091,B
02GA030,1,1966/12/20,0.085,B
02GA030,1,1966/12/21,0.079,B
02GA030,1,1966/12/22,0.074,B
02GA030,1,1966/12/23,0.065,B
02GA030,1,1966/12/24,0.071,B
02GA030,1,1966/12/25,0.068,B
02GA030,1,1966/12/26,0.068,B
02GA030,1,1966/12/27,0.065,B
02GA030,1,1966/12/28,0.062,B
02GA030,1,1966/12/29,0.062,B
02GA030,1,1966/12/30,0.059,B
02GA030,1,1966/12/31,0.059,B
02GA030,1,1967/01/01,0.059,B
02GA030,1,1967/01/02,0.057,B
02GA030,1,1967/01/03,0.057,B
02GA030,1,1967/01/04,0.057,B
02GA030,1,1967/01/05,0.057,B
02GA030,1,1967/01/06,0.054,B
02GA030,1,1967/01/07,0.051,B
02GA030,1,1967/01/08,0.054,B
02GA030,1,1967/01/09,0.057,B
02GA030,1,1967/01/10,0.057,B
02GA030,1,1967/01/11,0.057,B
02GA030,1,1967/01/12,0.057,B
02GA030,1,1967/01/13,0.059,B
02GA030,1,1967/01/14,0.057,B
02GA030,1,1967/01/15,0.057,B
02GA030,1,1967/01/16,0.057,B
02GA030,1,1967/01/17,0.062,B
02GA030,1,1967/01/18,0.076,B
02GA030,1,1967/01/19,0.074,B
02GA030,1,1967/01/20,0.065,B
02GA030,1,1967/01/21,0.054,B
02GA030,1,1967/01/22,0.051,B
02GA030,1,1967/01/23,0.340,B
02GA030,1,1967/01/24,0.745,
02GA030,1,1967/01/25,1.26,
02GA030,1,1967/01/26,0.716,
02GA030,1,1967/01/27,0.595,B
02GA030,1,1967/01/28,0.212,B
02GA030,1,1967/01/29,0.170,B
02GA030,1,1967/01/30,0.119,B
02GA030,1,1967/01/31,0.110,B
02GA030,1,1967/02/01,0.105,B
02GA030,1,1967/02/02,0.102,B
02GA030,1,1967/02/03,0.102,B
02GA030,1,1967/02/04,0.099,B
02GA030,1,1967/02/05,0.096,B
02GA030,1,1967/02/06,0.096,B
02GA030,1,1967/02/07,0.093,B
02GA030,1,1967/02/08,0.093,B
02GA030,1,1967/02/09,0.091,B
02GA030,1,1967/02/10,0.091,B
02GA030,1,1967/02/11,0.091,B
02GA030,1,1967/02/12,0.088,B
02GA030,1,1967/02/13,0.088,B
02GA030,1,1967/02/14,0.085,B
02GA030,1,1967/02/15,0.085,B
02GA030,1,1967/02/16,0.623,B
02GA030,1,1967/02/17,0.595,B
02GA030,1,1967/02/18,0.198,B
02GA030,1,1967/02/19,0.119,B
02GA030,1,1967/02/20,0.099,B
02GA030,1,1967/02/21,0.088,B
02GA030,1,1967/02/22,0.082,B
02GA030,1,1967/02/23,0.093,B
02GA030,1,1967/02/24,0.088,B
02GA030,1,1967/02/25,0.085,B
02GA030,1,1967/02/26,0.082,B
02GA030,1,1967/02/27,0.082,B
02GA030,1,1967/02/28,0.082,B
02GA030,1,1967/03/01,0.079,B
02GA030,1,1967/03/02,0.076,B
02GA030,1,1967/03/03,0.076,B
02GA030,1,1967/03/04,0.079,B
02GA030,1,1967/03/05,0.076,B
02GA030,1,1967/03/06,0.074,B
02GA030,1,1967/03/07,0.074,B
02GA030,1,1967/03/08,0.113,B
02GA030,1,1967/03/09,0.065,B
02GA030,1,1967/03/10,0.071,B
02GA030,1,1967/03/11,0.306,B
02GA030,1,1967/03/12,1.15,B
02GA030,1,1967/03/13,0.595,B
02GA030,1,1967/03/14,0.821,B
02GA030,1,1967/03/15,1.19,
02GA030,1,1967/03/16,0.476,
02GA030,1,1967/03/17,0.340,
02GA030,1,1967/03/18,0.297,B
02GA030,1,1967/03/19,0.198,B
02GA030,1,1967/03/20,0.119,B
02GA030,1,1967/03/21,0.116,B
02GA030,1,1967/03/22,0.113,B
02GA030,1,1967/03/23,0.113,B
02GA030,1,1967/03/24,0.110,B
02GA030,1,1967/03/25,0.110,B
02GA030,1,1967/03/26,0.317,B
02GA030,1,1967/03/27,2.38,
02GA030,1,1967/03/28,1.65,
02GA030,1,1967/03/29,1.41,
02GA030,1,1967/03/30,1.22,
02GA030,1,1967/03/31,1.12,
02GA030,1,1967/04/01,1.12,
02GA030,1,1967/04/02,1.24,
02GA030,1,1967/04/03,2.75,
02GA030,1,1967/04/04,0.702,
02GA030,1,1967/04/05,0.515,
02GA030,1,1967/04/06,0.745,
02GA030,1,1967/04/07,0.674,
02GA030,1,1967/04/08,0.515,
02GA030,1,1967/04/09,0.413,
02GA030,1,1967/04/10,0.450,
02GA030,1,1967/04/11,0.255,
02GA030,1,1967/04/12,0.204,
02GA030,1,1967/04/13,0.178,
02GA030,1,1967/04/14,0.187,
02GA030,1,1967/04/15,0.212,
02GA030,1,1967/04/16,0.153,
02GA030,1,1967/04/17,0.648,
02GA030,1,1967/04/18,0.425,
02GA030,1,1967/04/19,0.297,
02GA030,1,1967/04/20,0.195,
02GA030,1,1967/04/21,0.195,
02GA030,1,1967/04/22,0.541,
02GA030,1,1967/04/23,0.354,
02GA030,1,1967/04/24,0.255,
02GA030,1,1967/04/25,0.178,
02GA030,1,1967/04/26,0.153,
02GA030,1,1967/04/27,0.144,
02GA030,1,1967/04/28,0.144,
02GA030,1,1967/04/29,0.057,
02GA030,1,1967/04/30,0.048,
02GA030,1,1967/05/01,0.136,
02GA030,1,1967/05/02,0.286,
02GA030,1,1967/05/03,0.388,
02GA030,1,1967/05/04,0.255,
02GA030,1,1967/05/05,0.161,
02GA030,1,1967/05/06,0.127,
02GA030,1,1967/05/07,0.161,
02GA030,1,1967/05/08,0.195,
02GA030,1,1967/05/09,0.195,
02GA030,1,1967/05/10,0.144,
02GA030,1,1967/05/11,0.170,
02GA030,1,1967/05/12,0.212,
02GA030,1,1967/05/13,0.144,
02GA030,1,1967/05/14,0.116,
02GA030,1,1967/05/15,0.116,
02GA030,1,1967/05/16,0.110,
02GA030,1,1967/05/17,0.105,
02GA030,1,1967/05/18,0.116,
02GA030,1,1967/05/19,0.116,
02GA030,1,1967/05/20,0.099,
02GA030,1,1967/05/21,0.093,
02GA030,1,1967/05/22,0.093,
02GA030,1,1967/05/23,0.088,
02GA030,1,1967/05/24,0.071,
02GA030,1,1967/05/25,0.059,
02GA030,1,1967/05/26,0.065,
02GA030,1,1967/05/27,0.071,
02GA030,1,1967/05/28,0.088,
02GA030,1,1967/05/29,0.071,
02GA030,1,1967/05/30,0.057,
02GA030,1,1967/05/31,0.042,
02GA030,1,1967/06/01,0.054,
02GA030,1,1967/06/02,0.054,
02GA030,1,1967/06/03,0.048,
02GA030,1,1967/06/04,0.042,
02GA030,1,1967/06/05,0.040,
02GA030,1,1967/06/06,0.028,
02GA030,1,1967/06/07,0.048,
02GA030,1,1967/06/08,0.161,
02GA030,1,1967/06/09,0.212,
02GA030,1,1967/06/10,0.889,
02GA030,1,1967/06/11,1.63,
02GA030,1,1967/06/12,0.462,
02GA030,1,1967/06/13,0.244,
02GA030,1,1967/06/14,0.153,
02GA030,1,1967/06/15,0.105,
02GA030,1,1967/06/16,0.122,
02GA030,1,1967/06/17,0.462,
02GA030,1,1967/06/18,0.580,
02GA030,1,1967/06/19,0.232,
02GA030,1,1967/06/20,0.144,
02GA030,1,1967/06/21,0.136,
02GA030,1,1967/06/22,1.31,
02GA030,1,1967/06/23,0.450,
02GA030,1,1967/06/24,0.917,
02GA030,1,1967/06/25,1.27,
02GA030,1,1967/06/26,0.501,
02GA030,1,1967/06/27,0.317,
02GA030,1,1967/06/28,0.212,
02GA030,1,1967/06/29,2.89,
02GA030,1,1967/06/30,0.889,
02GA030,1,1967/07/01,0.527,
02GA030,1,1967/07/02,0.436,
02GA030,1,1967/07/03,0.413,
02GA030,1,1967/07/04,0.286,
02GA030,1,1967/07/05,0.232,
02GA030,1,1967/07/06,0.212,
02GA030,1,1967/07/07,0.178,
02GA030,1,1967/07/08,0.042,
02GA030,1,1967/07/09,0.059,
02GA030,1,1967/07/10,0.088,
02GA030,1,1967/07/11,0.110,
02GA030,1,1967/07/12,0.170,
02GA030,1,1967/07/13,0.122,
02GA030,1,1967/07/14,0.110,
02GA030,1,1967/07/15,0.110,
02GA030,1,1967/07/16,0.110,
02GA030,1,1967/07/17,0.110,
02GA030,1,1967/07/18,0.099,
02GA030,1,1967/07/19,0.153,
02GA030,1,1967/07/20,0.266,
02GA030,1,1967/07/21,0.161,
02GA030,1,1967/07/22,0.144,
02GA030,1,1967/07/23,0.110,
02GA030,1,1967/07/24,0.088,
02GA030,1,1967/07/25,0.068,
02GA030,1,1967/07/26,0.057,
02GA030,1,1967/07/27,0.051,
