"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-22","2020","01","22","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-23","2020","01","23","","-12.1","","-19.6","","-15.8","","33.8","","0.0","","","","","","0.1","","1","","","M","31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-24","2020","01","24","","-7.2","","-13.9","","-10.6","","28.6","","0.0","","","","","","0.7","","1","","","M","51",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-25","2020","01","25","","-6.2","","-9.1","","-7.7","","25.7","","0.0","","","","","","0.1","","1","","","M","49",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-26","2020","01","26","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-27","2020","01","27","","-10.4","","-16.9","","-13.6","","31.6","","0.0","","","","","","0.0","","1","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-28","2020","01","28","","-11.3","","-14.2","","-12.7","","30.7","","0.0","","","","","","0.0","","1","","","M","34",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-29","2020","01","29","","-11.3","","-15.7","","-13.5","","31.5","","0.0","","","","","","0.0","","3","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-30","2020","01","30","","-6.8","","-19.3","","-13.1","","31.1","","0.0","","","","","","0.4","","4","","","M","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-01-31","2020","01","31","","1.7","","-6.8","","-2.6","","20.6","","0.0","","","","","","1.4","","2","","","M","57",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-01","2020","02","01","","-0.9","","-7.7","","-4.3","","22.3","","0.0","","","","","","0.0","","1","","","M","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-02","2020","02","02","","-3.0","","-15.9","","-9.5","","27.5","","0.0","","","","","","1.2","","1","","","M","69",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-03","2020","02","03","","-15.9","","-19.7","","-17.8","","35.8","","0.0","","","","","","0.3","","1","","","M","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-04","2020","02","04","","-9.6","","-23.1","","-16.3","","34.3","","0.0","","","","","","0.3","","1","","","M","58",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-05","2020","02","05","","-8.9","","-23.6","","-16.3","","34.3","","0.0","","","","","","0.2","","1","","","M","40",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-06","2020","02","06","","-22.6","","-28.2","","-25.4","","43.4","","0.0","","","","","","0.0","","1","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-07","2020","02","07","","-14.7","","-28.1","","-21.4","","39.4","","0.0","","","","","","0.6","","1","","","M","42",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-08","2020","02","08","","-13.0","","-16.1","","-14.5","","32.5","","0.0","","","","","","0.1","","1","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-09","2020","02","09","","-8.5","","-15.0","","-11.7","","29.7","","0.0","","","","","","0.0","","1","","","M","36",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-10","2020","02","10","","-5.9","","-18.9","","-12.4","","30.4","","0.0","","","","","","0.9","","3","","","M","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-11","2020","02","11","","-3.4","","-29.0","","-16.2","","34.2","","0.0","","","","","","1.6","","1","","","M","64",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-12","2020","02","12","","-21.7","","-32.2","","-27.0","","45.0","","0.0","","","","","","0.3","","1","","","M","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-13","2020","02","13","","-21.1","","-26.1","","-23.6","","41.6","","0.0","","","","","","0.0","","1","","","M","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-14","2020","02","14","","-9.0","","-22.4","","-15.7","","33.7","","0.0","","","","","","2.3","","1","","","M","67",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-15","2020","02","15","","-10.1","","-23.2","","-16.7","","34.7","","0.0","","","","","","0.6","","1","","","M","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-16","2020","02","16","","-14.8","","-25.8","","-20.3","","38.3","","0.0","","","","","","0.3","","1","","","M","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-17","2020","02","17","","-14.8","","-18.5","","-16.7","","34.7","","0.0","","","","","","0.3","","1","","","M","47",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-18","2020","02","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-19","2020","02","19","","-18.2","","-25.9","","-22.1","","40.1","","0.0","","","","","","0.0","","1","","","M","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-20","2020","02","20","","-2.8","","-18.9","","-10.9","","28.9","","0.0","","","","","","0.3","","1","","","M","47",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-21","2020","02","21","","1.0","","-9.5","","-4.3","","22.3","","0.0","","","","","","0.0","","1","","","M","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-22","2020","02","22","","1.4","","-5.0","","-1.8","","19.8","","0.0","","","","","","0.0","","1","","","M","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-23","2020","02","23","","0.8","","-3.0","","-1.1","","19.1","","0.0","","","","","","5.0","","3","","","M","54",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-24","2020","02","24","","-2.5","","-22.5","","-12.5","","30.5","","0.0","","","","","","0.2","","4","","","M","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-25","2020","02","25","","-15.7","","-24.7","","-20.2","","38.2","","0.0","","","","","","0.0","","4","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-26","2020","02","26","","-13.4","","-26.3","","-19.8","","37.8","","0.0","","","","","","0.3","","4","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-27","2020","02","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-28","2020","02","28","","-4.3","","-21.3","","-12.8","","30.8","","0.0","","","","","","0.4","","4","","","M","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-02-29","2020","02","29","","-2.4","","-11.8","","-7.1","","25.1","","0.0","","","","","","0.2","","4","","","M","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-01","2020","03","01","","-2.4","","-9.6","","-6.0","","24.0","","0.0","","","","","","2.6","","4","","","M","79",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-02","2020","03","02","","-4.5","","-18.3","","-11.4","","29.4","","0.0","","","","","","3.8","","1","","","M","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-03","2020","03","03","","-8.8","","-16.4","","-12.6","","30.6","","0.0","","","","","","0.1","","6","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-04","2020","03","04","","-2.0","","-14.7","","-8.3","","26.3","","0.0","","","","","","0.0","","5","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-05","2020","03","05","","-2.7","","-16.1","","-9.4","","27.4","","0.0","","","","","","0.0","","5","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-06","2020","03","06","","0.0","","-14.9","","-7.4","","25.4","","0.0","","","","","","0.1","","4","","","M","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-07","2020","03","07","","-7.2","","-14.7","","-11.0","","29.0","","0.0","","","","","","0.5","","2","","","M","64",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-08","2020","03","08","","-14.7","","-18.7","","-16.7","","34.7","","0.0","","","","","","3.4","","3","","","M","60",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-09","2020","03","09","","","M","","M","","M","","M","","M","","","","","","M","9","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-10","2020","03","10","","-10.1","","-24.5","","-17.3","","35.3","","0.0","","","","","","0.0","","9","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-11","2020","03","11","","0.7","","-17.0","","-8.2","","26.2","","0.0","","","","","","5.5","","9","","","M","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-12","2020","03","12","","-4.0","","-10.8","","-7.4","","25.4","","0.0","","","","","","0.9","","15","","","M","55",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-13","2020","03","13","","-10.7","","-17.8","","-14.3","","32.3","","0.0","","","","","","0.2","","8","","","M","49",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-14","2020","03","14","","-15.7","","-24.4","","-20.0","","38.0","","0.0","","","","","","0.0","","8","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-15","2020","03","15","","-6.1","","-20.9","","-13.5","","31.5","","0.0","","","","","","1.4","","8","","","M","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-16","2020","03","16","","-2.9","","-15.9","","-9.4","","27.4","","0.0","","","","","","0.4","","8","","","M","55",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-17","2020","03","17","","-14.2","","-23.7","","-18.9","","36.9","","0.0","","","","","","0.0","","7","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-18","2020","03","18","","-15.1","","-27.4","","-21.2","","39.2","","0.0","","","","","","0.3","","7","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-19","2020","03","19","","-13.6","","-25.9","","-19.7","","37.7","","0.0","","","","","","0.0","","8","","","M","40",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-20","2020","03","20","","-9.4","","-27.3","","-18.4","","36.4","","0.0","","","","","","0.0","","7","","","M","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-21","2020","03","21","","-6.6","","-24.4","","-15.5","","33.5","","0.0","","","","","","0.0","","7","","","M","40",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-22","2020","03","22","","0.0","","-13.1","","-6.6","","24.6","","0.0","","","","","","0.0","","8","","","M","40",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-23","2020","03","23","","-3.2","","-10.4","","-6.8","","24.8","","0.0","","","","","","0.0","","8","","","M","38",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-24","2020","03","24","","-1.8","","-11.1","","-6.4","","24.4","","0.0","","","","","","3.2","","8","","","M","66",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-25","2020","03","25","","-6.7","","-21.9","","-14.3","","32.3","","0.0","","","","","","0.0","","8","","","M","36",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-26","2020","03","26","","0.1","","-12.8","","-6.3","","24.3","","0.0","","","","","","0.1","","7","","","M","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-27","2020","03","27","","4.3","","-11.0","","-3.4","","21.4","","0.0","","","","","","1.2","","8","","","M","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-28","2020","03","28","","3.6","","-13.5","","-4.9","","22.9","","0.0","","","","","","0.0","","7","","","M","54",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-29","2020","03","29","","-2.7","","-14.5","","-8.6","","26.6","","0.0","","","","","","0.0","","6","","","M","50",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-30","2020","03","30","","5.0","","-10.5","","-2.8","","20.8","","0.0","","","","","","0.0","","6","","","M","47",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-03-31","2020","03","31","","5.2","","-1.2","","2.0","","16.0","","0.0","","","","","","0.6","","4","","","M","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-01","2020","04","01","","2.6","","-6.2","","-1.8","","19.8","","0.0","","","","","","0.1","","3","","","M","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-02","2020","04","02","","-1.2","","-10.7","","-5.9","","23.9","","0.0","","","","","","2.1","","2","","","M","58",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-03","2020","04","03","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-04","2020","04","04","","-4.3","","-16.1","","-10.2","","28.2","","0.0","","","","","","0.0","","2","","","M","38",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-05","2020","04","05","","-1.5","","-16.8","","-9.1","","27.1","","0.0","","","","","","0.0","","2","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-06","2020","04","06","","7.1","","-14.1","","-3.5","","21.5","","0.0","","","","","","1.6","","2","","","M","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-07","2020","04","07","","2.5","","-2.6","","0.0","","18.0","","0.0","","","","","","1.6","","1","","","M","47",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-08","2020","04","08","","-0.1","","-3.7","","-1.9","","19.9","","0.0","","","","","","0.4","","","","","M","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-09","2020","04","09","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-10","2020","04","10","","3.3","","-10.4","","-3.5","","21.5","","0.0","","","","","","0.2","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-11","2020","04","11","","-2.4","","-9.1","","-5.8","","23.8","","0.0","","","","","","1.4","","","","","M","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-12","2020","04","12","","-8.5","","-15.5","","-12.0","","30.0","","0.0","","","","","","0.0","","","","","M","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-13","2020","04","13","","-10.8","","-16.2","","-13.5","","31.5","","0.0","","","","","","0.1","","","","","M","40",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-14","2020","04","14","","-8.0","","-18.7","","-13.4","","31.4","","0.0","","","","","","0.0","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-15","2020","04","15","","-3.1","","-17.5","","-10.3","","28.3","","0.0","","","","","","0.0","","","","","M","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-16","2020","04","16","","-1.4","","-16.8","","-9.1","","27.1","","0.0","","","","","","0.0","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-17","2020","04","17","","6.3","","-12.4","","-3.1","","21.1","","0.0","","","","","","0.0","","","","","M","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-18","2020","04","18","","1.5","","-10.1","","-4.3","","22.3","","0.0","","","","","","0.2","","","","","M","55",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-19","2020","04","19","","4.4","","-11.6","","-3.6","","21.6","","0.0","","","","","","4.4","","","","","M","71",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-20","2020","04","20","","-3.8","","-11.0","","-7.4","","25.4","","0.0","","","","","","0.0","","","","","M","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-21","2020","04","21","","0.8","","-13.3","","-6.3","","24.3","","0.0","","","","","","0.0","","","","","M","31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-22","2020","04","22","","2.7","","-3.5","","-0.4","","18.4","","0.0","","","","","","0.7","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-23","2020","04","23","","2.1","","-1.7","","0.2","","17.8","","0.0","","","","","","0.1","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-24","2020","04","24","","2.6","","-4.2","","-0.8","","18.8","","0.0","","","","","","0.0","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-25","2020","04","25","","7.5","","-4.3","","1.6","","16.4","","0.0","","","","","","0.0","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-26","2020","04","26","","5.6","","-3.3","","1.2","","16.8","","0.0","","","","","","0.5","","","","","M","58",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-27","2020","04","27","","4.2","","-2.3","","0.9","","17.1","","0.0","","","","","","0.3","","","","","M","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-28","2020","04","28","","2.6","","-3.2","","-0.3","","18.3","","0.0","","","","","","0.0","","","","","M","34",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-29","2020","04","29","","6.1","","-3.6","","1.2","","16.8","","0.0","","","","","","0.0","","","","","M","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-04-30","2020","04","30","","12.6","","0.6","","6.6","","11.4","","0.0","","","","","","0.0","","","","","M","38",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-01","2020","05","01","","7.2","","2.2","","4.7","","13.3","","0.0","","","","","","10.4","","","","","M","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-02","2020","05","02","","2.7","","-2.8","","-0.1","","18.1","","0.0","","","","","","9.0","","","","","M","62",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-03","2020","05","03","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-04","2020","05","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-05","2020","05","05","","3.8","","-3.6","","0.1","","17.9","","0.0","","","","","","0.0","","","","","M","36",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-06","2020","05","06","","0.4","","-7.7","","-3.7","","21.7","","0.0","","","","","","0.0","","","","","M","36",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-07","2020","05","07","","-0.1","","-9.8","","-5.0","","23.0","","0.0","","","","","","0.0","","","","","M","45",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-08","2020","05","08","","-0.6","","-8.0","","-4.3","","22.3","","0.0","","","","","","0.0","","","","","M","31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-09","2020","05","09","","1.1","","-8.3","","-3.6","","21.6","","0.0","","","","","","0.1","","","","","M","49",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-10","2020","05","10","","-1.3","","-8.0","","-4.6","","22.6","","0.0","","","","","","0.0","","","","","M","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-11","2020","05","11","","-0.1","","-9.2","","-4.6","","22.6","","0.0","","","","","","0.0","","","","","M","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-12","2020","05","12","","4.8","","-5.4","","-0.3","","18.3","","0.0","","","","","","0.0","","","","","M","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-13","2020","05","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-14","2020","05","14","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-15","2020","05","15","","1.4","","-2.1","","-0.4","","18.4","","0.0","","","","","","0.2","","","","","M","54",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-16","2020","05","16","","9.4","","-3.2","","3.1","","14.9","","0.0","","","","","","0.0","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-17","2020","05","17","","10.6","","-0.1","","5.3","","12.7","","0.0","","","","","","0.0","","","","","M","40",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-18","2020","05","18","","10.9","","3.6","","7.3","","10.7","","0.0","","","","","","0.0","","","","","M","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-19","2020","05","19","","10.0","","4.1","","7.1","","10.9","","0.0","","","","","","0.0","","","","","M","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-20","2020","05","20","","11.0","","2.7","","6.9","","11.1","","0.0","","","","","","0.0","","","","","M","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-21","2020","05","21","","15.3","","3.9","","9.6","","8.4","","0.0","","","","","","0.0","","","","","M","45",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-22","2020","05","22","","15.6","","3.6","","9.6","","8.4","","0.0","","","","","","1.3","","","","","M","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-23","2020","05","23","","12.1","","3.2","","7.7","","10.3","","0.0","","","","","","6.0","","","","","M","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-24","2020","05","24","","10.5","","1.8","","6.1","","11.9","","0.0","","","","","","0.0","","","","","M","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-25","2020","05","25","","13.5","","4.4","","8.9","","9.1","","0.0","","","","","","0.0","","","","","M","31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-26","2020","05","26","","13.2","","2.8","","8.0","","10.0","","0.0","","","","","","0.0","","","","","M","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-27","2020","05","27","","15.7","","3.9","","9.8","","8.2","","0.0","","","","","","0.2","","","","","M","45",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-28","2020","05","28","","9.7","","2.2","","5.9","","12.1","","0.0","","","","","","0.7","","","","","M","51",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2020-05-29","2020","05","29","","7.2","","1.3","","4.2","","13.8","","0.0","","","","","","0.5","","","","","M","38",""
