"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-01-27","2012","01","27","","-8.0","E","-10.9","E","-9.5","E","27.5","E","0.0","E","","M","","M","","M","54","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-01-28","2012","01","28","","-13.5","","-20.7","","-17.1","","35.1","","0.0","","","M","","M","","M","49","","33","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-01-29","2012","01","29","","-15.0","","-18.2","","-16.6","","34.6","","0.0","","","M","","M","","M","49","","15","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-01-30","2012","01","30","","-8.9","","-15.8","","-12.4","","30.4","","0.0","","","M","","M","","M","48","","14","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-01-31","2012","01","31","","-6.2","","-9.0","","-7.6","","25.6","","0.0","","","M","","M","","M","50","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-01","2012","02","01","","-1.0","","-6.2","","-3.6","","21.6","","0.0","","","M","","M","","M","52","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-02","2012","02","02","","-3.4","","-12.7","","-8.1","","26.1","","0.0","","","M","","M","","M","54","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-03","2012","02","03","","-3.5","","-10.2","","-6.9","","24.9","","0.0","","","M","","M","","M","51","","25","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-04","2012","02","04","","-3.6","","-12.2","","-7.9","","25.9","","0.0","","","M","","M","","M","47","","27","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-05","2012","02","05","","-1.5","","-10.3","","-5.9","","23.9","","0.0","","","M","","M","","M","49","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-06","2012","02","06","","-1.7","","-21.4","","-11.6","","29.6","","0.0","","","M","","M","","M","54","","1","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-07","2012","02","07","","-9.4","","-20.2","","-14.8","","32.8","","0.0","","","M","","M","","M","52","","24","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-08","2012","02","08","","-6.8","","-18.7","","-12.8","","30.8","","0.0","","","M","","M","","M","53","","25","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-09","2012","02","09","","-18.7","","-28.4","","-23.6","","41.6","","0.0","","","M","","M","","M","49","","34","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-10","2012","02","10","","-19.9","","-28.6","","-24.3","","42.3","","0.0","","","M","","M","","M","50","","29","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-11","2012","02","11","","-13.8","","-21.6","","-17.7","","35.7","","0.0","","","M","","M","","M","52","","30","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-12","2012","02","12","","-10.9","","-22.0","","-16.5","","34.5","","0.0","","","M","","M","","M","52","","21","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-13","2012","02","13","","-8.0","","-19.0","","-13.5","","31.5","","0.0","","","M","","M","","M","53","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-14","2012","02","14","","-7.2","","-12.8","","-10.0","","28.0","","0.0","","","M","","M","","M","55","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-15","2012","02","15","","-4.1","E","-12.8","E","-8.5","E","26.5","E","0.0","E","","M","","M","","M","56","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-16","2012","02","16","","-5.5","","-15.0","","-10.3","","28.3","","0.0","","","M","","M","","M","56","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-17","2012","02","17","","-10.4","","-18.4","","-14.4","","32.4","","0.0","","","M","","M","","M","54","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-18","2012","02","18","","-8.0","","-16.4","","-12.2","","30.2","","0.0","","","M","","M","","M","55","","16","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-19","2012","02","19","","-2.4","","-17.6","","-10.0","","28.0","","0.0","","","M","","M","","M","52","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-20","2012","02","20","","-2.0","","-13.0","","-7.5","","25.5","","0.0","","","M","","M","","M","54","","15","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-21","2012","02","21","","-8.5","","-12.2","","-10.4","","28.4","","0.0","","","M","","M","","M","55","","34","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-22","2012","02","22","","-7.4","","-10.5","","-9.0","","27.0","","0.0","","","M","","M","","M","54","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-23","2012","02","23","","-5.6","","-14.9","","-10.3","","28.3","","0.0","","","M","","M","","M","56","","34","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-24","2012","02","24","","-14.5","","-19.5","","-17.0","","35.0","","0.0","","","M","","M","","M","53","","34","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-25","2012","02","25","","-13.3","","-24.1","","-18.7","","36.7","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-26","2012","02","26","","-15.1","","-27.6","","-21.4","","39.4","","0.0","","","M","","M","","M","51","","34","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-27","2012","02","27","","-13.3","","-28.8","","-21.1","","39.1","","0.0","","","M","","M","","M","49","","19","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-28","2012","02","28","","-10.7","","-20.3","","-15.5","","33.5","","0.0","","","M","","M","","M","52","","19","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-02-29","2012","02","29","","-5.9","","-20.5","","-13.2","","31.2","","0.0","","","M","","M","","M","51","","16","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-01","2012","03","01","","-4.0","","-14.0","","-9.0","","27.0","","0.0","","","M","","M","","M","53","","4","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-02","2012","03","02","","-9.3","","-17.0","","-13.2","","31.2","","0.0","","","M","","M","","M","53","","3","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-03","2012","03","03","","-15.9","","-25.8","","-20.9","","38.9","","0.0","","","M","","M","","M","50","","5","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-04","2012","03","04","","-9.2","","-22.5","","-15.9","","33.9","","0.0","","","M","","M","","M","50","","17","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-05","2012","03","05","","-5.9","","-13.2","","-9.6","","27.6","","0.0","","","M","","M","","M","53","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-06","2012","03","06","","-5.2","","-13.7","","-9.5","","27.5","","0.0","","","M","","M","","M","55","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-07","2012","03","07","","-9.7","","-22.1","","-15.9","","33.9","","0.0","","","M","","M","","M","61","","2","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-08","2012","03","08","","-8.7","","-17.3","","-13.0","","31.0","","0.0","","","M","","M","","M","63","","32","","67",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-09","2012","03","09","","-6.6","","-20.8","","-13.7","","31.7","","0.0","","","M","","M","","M","51","","16","","67",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-10","2012","03","10","","7.9","","-12.6","","-2.4","","20.4","","0.0","","","M","","M","","M","54","","16","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-11","2012","03","11","","7.2","","-8.4","","-0.6","","18.6","","0.0","","","M","","M","","M","54","","9","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-12","2012","03","12","","4.2","","0.8","","2.5","","15.5","","0.0","","","M","","M","","M","53","","26","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-13","2012","03","13","","4.3","","-5.0","","-0.4","","18.4","","0.0","","","M","","M","","M","53","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-14","2012","03","14","","3.3","","-1.6","","0.9","","17.1","","0.0","","","M","","M","","M","50","","25","","63",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-15","2012","03","15","","5.0","","-4.2","","0.4","","17.6","","0.0","","","M","","M","","M","48","","23","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-16","2012","03","16","","5.6","","-3.6","","1.0","","17.0","","0.0","","","M","","M","","M","48","","15","","65",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-17","2012","03","17","","9.4","","0.0","","4.7","","13.3","","0.0","","","M","","M","","M","45","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-18","2012","03","18","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-19","2012","03","19","","8.7","E","3.2","E","6.0","E","12.0","E","0.0","E","","M","","M","","M","35","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-20","2012","03","20","","5.4","","0.8","","3.1","","14.9","","0.0","","","M","","M","","M","24","","20","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-21","2012","03","21","","4.6","","-3.0","","0.8","","17.2","","0.0","","","M","","M","","M","20","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-22","2012","03","22","","4.2","","-3.4","","0.4","","17.6","","0.0","","","M","","M","","M","15","","8","","54",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-23","2012","03","23","","1.4","","-4.3","","-1.5","","19.5","","0.0","","","M","","M","","M","13","","7","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-24","2012","03","24","","-3.8","","-10.8","","-7.3","","25.3","","0.0","","","M","","M","","M","14","","34","","54",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-25","2012","03","25","","-6.7","","-14.6","","-10.7","","28.7","","0.0","","","M","","M","","M","30","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-26","2012","03","26","","2.7","","-10.4","","-3.9","","21.9","","0.0","","","M","","M","","M","32","","17","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-27","2012","03","27","","1.7","","-1.1","","0.3","","17.7","","0.0","","","M","","M","","M","34","","3","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-28","2012","03","28","","-0.4","","-4.9","","-2.7","","20.7","","0.0","","","M","","M","","M","32","","2","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-29","2012","03","29","","2.7","","-3.7","","-0.5","","18.5","","0.0","","","M","","M","","M","32","","13","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-30","2012","03","30","","2.4","","0.1","","1.3","","16.7","","0.0","","","M","","M","","M","33","","13","","50",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-03-31","2012","03","31","","8.0","","-0.4","","3.8","","14.2","","0.0","","","M","","M","","M","30","","16","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-01","2012","04","01","","7.4","","-3.4","","2.0","","16.0","","0.0","","","M","","M","","M","22","","11","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-02","2012","04","02","","7.0","","1.9","","4.5","","13.5","","0.0","","","M","","M","","M","17","","31","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-03","2012","04","03","","4.1","","-1.8","","1.2","","16.8","","0.0","","","M","","M","","M","18","","31","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-04","2012","04","04","","6.7","","-4.1","","1.3","","16.7","","0.0","","","M","","M","","M","15","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-05","2012","04","05","","9.5","","-2.3","","3.6","","14.4","","0.0","","","M","","M","","M","12","","13","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-06","2012","04","06","","7.8","","1.2","","4.5","","13.5","","0.0","","","M","","M","","M","","","16","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-07","2012","04","07","","5.3","","-1.7","","1.8","","16.2","","0.0","","","M","","M","","M","","","31","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-08","2012","04","08","","-1.6","","-8.2","","-4.9","","22.9","","0.0","","","M","","M","","M","","","28","","65",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-09","2012","04","09","","-6.1","","-9.9","","-8.0","","26.0","","0.0","","","M","","M","","M","28","","32","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-10","2012","04","10","","-4.3","","-7.1","","-5.7","","23.7","","0.0","","","M","","M","","M","42","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-11","2012","04","11","","0.6","","-8.0","","-3.7","","21.7","","0.0","","","M","","M","","M","36","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-12","2012","04","12","","7.2","","-5.8","","0.7","","17.3","","0.0","","","M","","M","","M","30","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-13","2012","04","13","","12.1","","-0.6","","5.8","","12.2","","0.0","","","M","","M","","M","23","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-14","2012","04","14","","5.7","","0.3","","3.0","","15.0","","0.0","","","M","","M","","M","16","","3","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-15","2012","04","15","","0.6","","-8.2","","-3.8","","21.8","","0.0","","","M","","M","","M","8","","3","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-16","2012","04","16","","-3.7","","-11.6","","-7.7","","25.7","","0.0","","","M","","M","","M","6","","5","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-17","2012","04","17","","2.4","","-5.9","","-1.8","","19.8","","0.0","","","M","","M","","M","9","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-18","2012","04","18","","0.1","","-3.4","","-1.7","","19.7","","0.0","","","M","","M","","M","4","","33","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-19","2012","04","19","","4.1","","-5.8","","-0.9","","18.9","","0.0","","","M","","M","","M","1","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-20","2012","04","20","","5.9","","-1.8","","2.1","","15.9","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-21","2012","04","21","","6.8","","-0.7","","3.1","","14.9","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-22","2012","04","22","","6.2","","-1.2","","2.5","","15.5","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-23","2012","04","23","","7.4","","1.6","","4.5","","13.5","","0.0","","","M","","M","","M","","","7","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-24","2012","04","24","","8.1","","0.7","","4.4","","13.6","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-25","2012","04","25","","2.4","","-3.5","","-0.6","","18.6","","0.0","","","M","","M","","M","","","3","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-26","2012","04","26","","0.8","","-4.6","","-1.9","","19.9","","0.0","","","M","","M","","M","","","3","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-27","2012","04","27","","7.1","","-1.9","","2.6","","15.4","","0.0","","","M","","M","","M","","","12","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-28","2012","04","28","","9.3","","0.3","","4.8","","13.2","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-29","2012","04","29","","9.4","","1.1","","5.3","","12.7","","0.0","","","M","","M","","M","","","18","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-04-30","2012","04","30","","8.4","","2.6","","5.5","","12.5","","0.0","","","M","","M","","M","","","20","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-01","2012","05","01","","8.5","","0.5","","4.5","","13.5","","0.0","","","M","","M","","M","","","5","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-02","2012","05","02","","5.1","","1.8","","3.5","","14.5","","0.0","","","M","","M","","M","","","5","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-03","2012","05","03","","3.6","","-0.5","","1.6","","16.4","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-04","2012","05","04","","7.9","","-0.2","","3.9","","14.1","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-05","2012","05","05","","10.4","","4.5","","7.5","","10.5","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-06","2012","05","06","","13.7","","4.1","","8.9","","9.1","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-07","2012","05","07","","8.0","","4.7","","6.4","","11.6","","0.0","","","M","","M","","M","","","6","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-08","2012","05","08","","13.0","","2.7","","7.9","","10.1","","0.0","","","M","","M","","M","","","21","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-09","2012","05","09","","11.6","E","4.6","E","8.1","E","9.9","E","0.0","E","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-10","2012","05","10","","13.4","","5.2","","9.3","","8.7","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-11","2012","05","11","","9.9","","5.1","","7.5","","10.5","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-12","2012","05","12","","11.5","","6.0","","8.8","","9.2","","0.0","","","M","","M","","M","","","19","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-13","2012","05","13","","","M","7.5","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-14","2012","05","14","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-15","2012","05","15","","10.8","E","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-16","2012","05","16","","11.3","","6.5","","8.9","","9.1","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-17","2012","05","17","","","M","7.9","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-18","2012","05","18","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-19","2012","05","19","","7.1","E","6.5","E","6.8","E","11.2","E","0.0","E","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-20","2012","05","20","","14.0","E","4.8","E","9.4","E","8.6","E","0.0","E","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-21","2012","05","21","","11.0","","6.1","","8.6","","9.4","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-22","2012","05","22","","13.9","E","6.5","E","10.2","E","7.8","E","0.0","E","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-23","2012","05","23","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-24","2012","05","24","","5.1","","2.2","","3.7","","14.3","","0.0","","","M","","M","","M","147","","4","","67",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-25","2012","05","25","","5.8","","0.8","","3.3","","14.7","","0.0","","","M","","M","","M","","","4","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2012-05-26","2012","05","26","","11.9","","3.6","","7.8","","10.2","","0.0","","","M","","M","","M","","","","","<31",""
